Country,Year,Life,Population,GDP,Region
Somalia,1980,44.747,6435589,837,Sub-Saharan Africa
Somalia,1981,45.095,6597719,866,Sub-Saharan Africa
Somalia,1982,45.428,6608106,888,Sub-Saharan Africa
Somalia,1983,45.734,6521168,794,Sub-Saharan Africa
Somalia,1984,46.001,6419685,832,Sub-Saharan Africa
Somalia,1985,46.185,6363791,919,Sub-Saharan Africa
Somalia,1986,46.238,6372348,897,Sub-Saharan Africa
Somalia,1987,46.15,6426592,979,Sub-Saharan Africa
Somalia,1988,45.944,6504572,962,Sub-Saharan Africa
Somalia,1989,45.664,6570210,950,Sub-Saharan Africa
Somalia,1990,45.407,6599249,930,Sub-Saharan Africa
Somalia,1991,45.288,6585079,921,Sub-Saharan Africa
Somalia,1992,45.389,6543380,813,Sub-Saharan Africa
Somalia,1993,45.749,6498410,817,Sub-Saharan Africa
Somalia,1994,46.365,6484228,644,Sub-Saharan Africa
Somalia,1995,47.179,6524697,637,Sub-Saharan Africa
Somalia,1996,48.096,6628554,648,Sub-Saharan Africa
Somalia,1997,48.996,6786636,613,Sub-Saharan Africa
Somalia,1998,49.785,6982940,607,Sub-Saharan Africa
Somalia,1999,50.424,7193120,605,Sub-Saharan Africa
Somalia,2000,50.902,7399033,603,Sub-Saharan Africa
Somalia,2001,51.247,7596920,603,Sub-Saharan Africa
Somalia,2002,51.527,7791254,607,Sub-Saharan Africa
Somalia,2003,51.797,7981955,611,Sub-Saharan Africa
Somalia,2004,52.078,8170899,614,Sub-Saharan Africa
Somalia,2005,52.381,8359859,616,Sub-Saharan Africa
Somalia,2006,52.708,8547497,615,Sub-Saharan Africa
Somalia,2007,53.044,8733493,615,Sub-Saharan Africa
Somalia,2008,53.379,8922260,615,Sub-Saharan Africa
Somalia,2009,53.715,9119848,615,Sub-Saharan Africa
Somalia,2010,53,9330872,614,Sub-Saharan Africa
Somalia,2011,50,9556873,614,Sub-Saharan Africa
Somalia,2012,54,9797445,616,Sub-Saharan Africa
Somalia,2013,55.05,10052842,619,Sub-Saharan Africa
South Africa,1964,50.574,19308185,9004,Sub-Saharan Africa
South Africa,1965,50.96,19813932,9255,Sub-Saharan Africa
South Africa,1966,51.348,20325179,9371,Sub-Saharan Africa
South Africa,1967,51.73,20843695,9720,Sub-Saharan Africa
South Africa,1968,52.104,21374801,9849,Sub-Saharan Africa
South Africa,1969,52.47,21926000,10156,Sub-Saharan Africa
South Africa,1970,52.825,22502306,10394,Sub-Saharan Africa
South Africa,1971,53.168,23106584,10654,Sub-Saharan Africa
South Africa,1972,53.504,23736249,10615,Sub-Saharan Africa
South Africa,1973,53.838,24384286,10813,Sub-Saharan Africa
South Africa,1974,54.178,25040691,11164,Sub-Saharan Africa
South Africa,1975,54.539,25698624,11120,Sub-Saharan Africa
South Africa,1976,54.933,26353940,11138,Sub-Saharan Africa
South Africa,1977,55.369,27009603,10874,Sub-Saharan Africa
South Africa,1978,55.849,27674353,10952,Sub-Saharan Africa
South Africa,1979,56.37,28360792,11132,Sub-Saharan Africa
South Africa,1980,56.929,29077186,11577,Sub-Saharan Africa
South Africa,1981,57.519,29828924,11845,Sub-Saharan Africa
South Africa,1982,58.124,30611185,11459,Sub-Saharan Africa
South Africa,1983,58.726,31409842,10927,Sub-Saharan Africa
South Africa,1984,59.31,32204995,11151,Sub-Saharan Africa
South Africa,1985,59.871,32983394,10699,Sub-Saharan Africa
South Africa,1986,60.409,33734360,10474,Sub-Saharan Africa
South Africa,1987,60.921,34464223,10459,Sub-Saharan Africa
South Africa,1988,61.39,35196881,10666,Sub-Saharan Africa
South Africa,1989,61.791,35966236,10670,Sub-Saharan Africa
South Africa,1990,62.096,36793907,10364,Sub-Saharan Africa
South Africa,1991,62.277,37690924,10049,Sub-Saharan Africa
South Africa,1992,62.312,38641823,9631,Sub-Saharan Africa
South Africa,1993,62.186,39609488,9546,Sub-Saharan Africa
South Africa,1994,61.884,40542036,9643,Sub-Saharan Africa
South Africa,1995,61.371,41402400,9730,Sub-Saharan Africa
South Africa,1996,60.613,42175740,9925,Sub-Saharan Africa
South Africa,1997,59.629,42873355,9952,Sub-Saharan Africa
South Africa,1998,58.469,43516225,9770,Sub-Saharan Africa
South Africa,1999,57.196,44137342,9766,Sub-Saharan Africa
South Africa,2000,55.892,44760380,9927,Sub-Saharan Africa
South Africa,2001,54.641,45389577,9988,Sub-Saharan Africa
South Africa,2002,53.526,46015405,10213,Sub-Saharan Africa
South Africa,2003,52.621,46631364,10382,Sub-Saharan Africa
South Africa,2004,51.983,47226670,10715,Sub-Saharan Africa
South Africa,2005,51.675,47792787,11133,Sub-Saharan Africa
South Africa,2006,51.739,48330914,11597,Sub-Saharan Africa
South Africa,2007,52.13,48842462,12052,Sub-Saharan Africa
South Africa,2008,52.776,49319363,12263,Sub-Saharan Africa
South Africa,2009,53.615,49751503,11903,Sub-Saharan Africa
South Africa,2010,54.547,50132817,12087,Sub-Saharan Africa
South Africa,2011,55.461,50459978,12291,Sub-Saharan Africa
South Africa,2012,56.271,50738255,12375,Sub-Saharan Africa
South Africa,2013,56.916,50981076,12454,Sub-Saharan Africa
South Sudan,1964,33.361,2600994,2318,Sub-Saharan Africa
South Sudan,1965,33.788,2664019,2426,Sub-Saharan Africa
South Sudan,1966,34.21,2728851,2343,Sub-Saharan Africa
South Sudan,1967,34.623,2795865,2218,Sub-Saharan Africa
South Sudan,1968,35.023,2866074,2301,Sub-Saharan Africa
South Sudan,1969,35.411,2940782,2388,Sub-Saharan Africa
South Sudan,1970,35.793,3020949,2233,Sub-Saharan Africa
South Sudan,1971,36.179,3107019,2329,Sub-Saharan Africa
South Sudan,1972,36.573,3198874,2224,Sub-Saharan Africa
South Sudan,1973,36.975,3296208,1983,Sub-Saharan Africa
South Sudan,1974,37.38,3398449,2126,Sub-Saharan Africa
South Sudan,1975,37.768,3505168,2332,Sub-Saharan Africa
South Sudan,1976,38.118,3615772,2686,Sub-Saharan Africa
South Sudan,1977,38.415,3730284,3009,Sub-Saharan Africa
South Sudan,1978,38.658,3849541,2871,Sub-Saharan Africa
South Sudan,1979,38.857,3974741,2488,Sub-Saharan Africa
South Sudan,1980,39.03,4106390,2432,Sub-Saharan Africa
South Sudan,1981,39.205,4245451,2411,Sub-Saharan Africa
South Sudan,1982,39.411,4390699,2637,Sub-Saharan Africa
South Sudan,1983,39.674,4537851,2530,Sub-Saharan Africa
South Sudan,1984,40.008,4681151,2327,Sub-Saharan Africa
South Sudan,1985,40.427,4816725,2104,Sub-Saharan Africa
South Sudan,1986,40.936,4942648,2130,Sub-Saharan Africa
South Sudan,1987,41.518,5060777,2137,Sub-Saharan Africa
South Sudan,1988,42.154,5175686,2125,Sub-Saharan Africa
South Sudan,1989,42.829,5294006,2247,Sub-Saharan Africa
South Sudan,1990,43.529,5420563,2013,Sub-Saharan Africa
South Sudan,1991,44.236,5556767,2089,Sub-Saharan Africa
South Sudan,1992,44.936,5701228,2137,Sub-Saharan Africa
South Sudan,1993,45.615,5852564,2141,Sub-Saharan Africa
South Sudan,1994,46.26,6008344,2125,Sub-Saharan Africa
South Sudan,1995,46.861,6166715,2132,Sub-Saharan Africa
South Sudan,1996,47.412,6327927,2183,Sub-Saharan Africa
South Sudan,1997,47.921,6492553,2338,Sub-Saharan Africa
South Sudan,1998,48.394,6659415,2407,Sub-Saharan Africa
South Sudan,1999,48.836,6827051,2518,Sub-Saharan Africa
South Sudan,2000,49.248,6994624,2684,Sub-Saharan Africa
South Sudan,2001,49.634,7161267,2769,Sub-Saharan Africa
South Sudan,2002,50.001,7327782,2855,Sub-Saharan Africa
South Sudan,2003,50.359,7497047,2976,Sub-Saharan Africa
South Sudan,2004,50.719,7673043,3045,Sub-Saharan Africa
South Sudan,2005,51.095,7858543,3221,Sub-Saharan Africa
South Sudan,2006,51.501,8054628,3455,Sub-Saharan Africa
South Sudan,2007,51.943,8260226,3756,Sub-Saharan Africa
South Sudan,2008,52.421,8473315,3776,Sub-Saharan Africa
South Sudan,2009,52.937,8940854,3799,Sub-Saharan Africa
South Sudan,2010,53.488,9415421,3838,Sub-Saharan Africa
South Sudan,2011,54.069,9897118,3505,Sub-Saharan Africa
South Sudan,2012,54.666,10386101,1810,Sub-Saharan Africa
South Sudan,2013,55.264,10881979,1965,Sub-Saharan Africa
Spain,1964,70.58,31764645,8611,Europe & Central Asia
Spain,1965,70.99,32108561,9106,Europe & Central Asia
Spain,1966,71.25,32443113,9700,Europe & Central Asia
Spain,1967,71.44,32770565,10252,Europe & Central Asia
Spain,1968,71.73,33098047,10767,Europe & Central Asia
Spain,1969,71.26,33436107,11650,Europe & Central Asia
Spain,1970,72.24,33791761,12233,Europe & Central Asia
Spain,1971,71.85,34165661,12834,Europe & Central Asia
Spain,1972,73.06,34553119,13790,Europe & Central Asia
Spain,1973,72.84,34949102,14908,Europe & Central Asia
Spain,1974,73.22,35346395,15885,Europe & Central Asia
Spain,1975,73.55,35738587,16296,Europe & Central Asia
Spain,1976,73.87,36124485,16818,Europe & Central Asia
Spain,1977,74.39,36501995,17305,Europe & Central Asia
Spain,1978,74.58,36862658,17707,Europe & Central Asia
Spain,1979,75.12,37196233,17825,Europe & Central Asia
Spain,1980,75.6,37495321,18119,Europe & Central Asia
Spain,1981,75.74,37757496,18116,Europe & Central Asia
Spain,1982,76.3,37984198,18358,Europe & Central Asia
Spain,1983,76.08,38177151,18754,Europe & Central Asia
Spain,1984,76.46,38339878,18970,Europe & Central Asia
Spain,1985,76.42,38476148,19300,Europe & Central Asia
Spain,1986,76.67,38586351,19881,Europe & Central Asia
Spain,1987,76.9,38673057,20953,Europe & Central Asia
Spain,1988,76.91,38745231,22036,Europe & Central Asia
Spain,1989,76.98,38814280,23141,Europe & Central Asia
Spain,1990,76.99,38889158,24126,Europe & Central Asia
Spain,1991,77.12,38979222,24684,Europe & Central Asia
Spain,1992,77.57,39086335,24831,Europe & Central Asia
Spain,1993,77.7,39203352,24498,Europe & Central Asia
Spain,1994,78.05,39318577,25015,Europe & Central Asia
Spain,1995,78.12,39426834,25645,Europe & Central Asia
Spain,1996,78.26,39519508,26270,Europe & Central Asia
Spain,1997,78.77,39608652,27167,Europe & Central Asia
Spain,1998,78.85,39734033,28238,Europe & Central Asia
Spain,1999,78.86,39948910,29353,Europe & Central Asia
Spain,2000,79.34,40288457,30647,Europe & Central Asia
Spain,2001,79.69,40767010,31488,Europe & Central Asia
Spain,2002,79.78,41364726,31866,Europe & Central Asia
Spain,2003,79.72,42039800,32293,Europe & Central Asia
Spain,2004,80.28,42732092,32745,Europe & Central Asia
Spain,2005,80.28,43395441,33396,Europe & Central Asia
Spain,2006,80.94,44017887,34206,Europe & Central Asia
Spain,2007,80.745,44604384,34845,Europe & Central Asia
Spain,2008,80.935,45146258,34676,Europe & Central Asia
Spain,2009,81.474,45638113,33142,Europe & Central Asia
Spain,2010,81.656,46076989,32994,Europe & Central Asia
Spain,2011,81.814,46454895,32674,Europe & Central Asia
Spain,2012,81.958,46771596,31971,Europe & Central Asia
Spain,2013,82.1,47042602,31681,Europe & Central Asia
Sri Lanka,1964,61.09,10962237,1809,South Asia
Sri Lanka,1965,61.591,11215216,1820,South Asia
Sri Lanka,1966,62.116,11477133,1755,South Asia
Sri Lanka,1967,62.645,11746217,1870,South Asia
Sri Lanka,1968,63.158,12018646,1961,South Asia
Sri Lanka,1969,63.65,12289319,1993,South Asia
Sri Lanka,1970,64.114,12554583,2044,South Asia
Sri Lanka,1971,64.546,12812407,1988,South Asia
Sri Lanka,1972,64.953,13063663,1994,South Asia
Sri Lanka,1973,65.34,13311145,2039,South Asia
Sri Lanka,1974,65.712,13559172,2074,South Asia
Sri Lanka,1975,66.086,13810647,2091,South Asia
Sri Lanka,1976,66.477,14066703,2118,South Asia
Sri Lanka,1977,66.893,14325640,2220,South Asia
Sri Lanka,1978,67.329,14584167,2318,South Asia
Sri Lanka,1979,67.773,14837618,2424,South Asia
Sri Lanka,1980,68.195,15082771,2514,South Asia
Sri Lanka,1981,68.556,15317817,2630,South Asia
Sri Lanka,1982,68.829,15544043,2718,South Asia
Sri Lanka,1983,69.004,15765034,2820,South Asia
Sri Lanka,1984,69.087,15986020,2924,South Asia
Sri Lanka,1985,69.108,16210466,3008,South Asia
Sri Lanka,1986,69.115,16439169,3115,South Asia
Sri Lanka,1987,69.148,16669911,3101,South Asia
Sri Lanka,1988,69.235,16899425,3138,South Asia
Sri Lanka,1989,69.376,17123045,3178,South Asia
Sri Lanka,1990,69.535,17337048,3340,South Asia
Sri Lanka,1991,69.652,17542866,3442,South Asia
Sri Lanka,1992,69.683,17740936,3561,South Asia
Sri Lanka,1993,69.615,17925624,3759,South Asia
Sri Lanka,1994,69.473,18089720,3915,South Asia
Sri Lanka,1995,69.333,18229498,4075,South Asia
Sri Lanka,1996,69.297,18340596,4184,South Asia
Sri Lanka,1997,69.442,18428257,4396,South Asia
Sri Lanka,1998,69.804,18510095,4550,South Asia
Sri Lanka,1999,70.37,18610110,4677,South Asia
Sri Lanka,2000,71.078,18745084,4946,South Asia
Sri Lanka,2001,71.828,18921794,4949,South Asia
Sri Lanka,2002,72.51,19134096,5111,South Asia
Sri Lanka,2003,73.04,19369853,5344,South Asia
Sri Lanka,2004,73.393,19610604,5559,South Asia
Sri Lanka,2005,73.573,19842536,5843,South Asia
Sri Lanka,2006,73.623,20062070,6223,South Asia
Sri Lanka,2007,73.621,20272269,6586,South Asia
Sri Lanka,2008,73.634,20473799,6907,South Asia
Sri Lanka,2009,73.686,20669142,7080,South Asia
Sri Lanka,2010,73.79,20859949,7572,South Asia
Sri Lanka,2011,73.941,21045394,8112,South Asia
Sri Lanka,2012,74.116,21223550,8856,South Asia
Sri Lanka,2013,74.293,21393876,9426,South Asia
Sudan,1964,49.848,10111923,2126,Sub-Saharan Africa
Sudan,1965,50.254,10356949,2220,Sub-Saharan Africa
Sudan,1966,50.66,10608998,2140,Sub-Saharan Africa
Sudan,1967,51.065,10869525,2022,Sub-Saharan Africa
Sudan,1968,51.466,11142482,2093,Sub-Saharan Africa
Sudan,1969,51.857,11432923,2167,Sub-Saharan Africa
Sudan,1970,52.231,11744590,2022,Sub-Saharan Africa
Sudan,1971,52.579,12079205,2106,Sub-Saharan Africa
Sudan,1972,52.897,12436311,2006,Sub-Saharan Africa
Sudan,1973,53.18,12814718,1785,Sub-Saharan Africa
Sudan,1974,53.426,13212203,1910,Sub-Saharan Africa
Sudan,1975,53.633,13627096,2091,Sub-Saharan Africa
Sudan,1976,53.803,14057092,2403,Sub-Saharan Africa
Sudan,1977,53.942,14502283,2687,Sub-Saharan Africa
Sudan,1978,54.057,14965920,2559,Sub-Saharan Africa
Sudan,1979,54.157,15452659,2213,Sub-Saharan Africa
Sudan,1980,54.249,15964476,2159,Sub-Saharan Africa
Sudan,1981,54.338,16505106,2137,Sub-Saharan Africa
Sudan,1982,54.431,17069788,2332,Sub-Saharan Africa
Sudan,1983,54.53,17641875,2233,Sub-Saharan Africa
Sudan,1984,54.641,18198981,2050,Sub-Saharan Africa
Sudan,1985,54.765,18726053,1850,Sub-Saharan Africa
Sudan,1986,54.901,19215610,1869,Sub-Saharan Africa
Sudan,1987,55.046,19674861,1871,Sub-Saharan Africa
Sudan,1988,55.197,20121591,1858,Sub-Saharan Africa
Sudan,1989,55.355,20581590,1961,Sub-Saharan Africa
Sudan,1990,55.522,21073606,1753,Sub-Saharan Africa
Sudan,1991,55.699,21603126,1830,Sub-Saharan Africa
Sudan,1992,55.887,22164751,1892,Sub-Saharan Africa
Sudan,1993,56.089,22753100,1918,Sub-Saharan Africa
Sudan,1994,56.305,23358732,1879,Sub-Saharan Africa
Sudan,1995,56.539,23974432,1934,Sub-Saharan Africa
Sudan,1996,56.79,24601180,1992,Sub-Saharan Africa
Sudan,1997,57.059,25241197,2142,Sub-Saharan Africa
Sudan,1998,57.346,25889911,2175,Sub-Saharan Africa
Sudan,1999,57.651,26541630,2183,Sub-Saharan Africa
Sudan,2000,57.979,27193105,2258,Sub-Saharan Africa
Sudan,2001,58.333,27840967,2338,Sub-Saharan Africa
Sudan,2002,58.713,28488328,2419,Sub-Saharan Africa
Sudan,2003,59.113,29146386,2533,Sub-Saharan Africa
Sudan,2004,59.524,29830604,2557,Sub-Saharan Africa
Sudan,2005,59.931,30551777,2672,Sub-Saharan Africa
Sudan,2006,60.317,31314098,2858,Sub-Saharan Africa
Sudan,2007,60.671,32113409,3097,Sub-Saharan Africa
Sudan,2008,60.986,32941836,3246,Sub-Saharan Africa
Sudan,2009,61.258,33537455,3259,Sub-Saharan Africa
Sudan,2010,61.49,34136520,3282,Sub-Saharan Africa
Sudan,2011,61.691,34735288,3524,Sub-Saharan Africa
Sudan,2012,61.875,35335982,3856,Sub-Saharan Africa
Sudan,2013,62.055,35940905,3903,Sub-Saharan Africa
Suriname,1964,61.117,323298,7650,America
Suriname,1965,61.491,332197,7829,America
Suriname,1966,61.867,341643,8012,America
Suriname,1967,62.239,351379,8199,America
Suriname,1968,62.599,360486,8390,America
Suriname,1969,62.943,367733,8586,America
Suriname,1970,63.268,372297,8786,America
Suriname,1971,63.568,373795,9315,America
Suriname,1972,63.844,372648,9776,America
Suriname,1973,64.1,369834,10239,America
Suriname,1974,64.339,366767,10609,America
Suriname,1975,64.571,364497,9648,America
Suriname,1976,64.806,363386,10622,America
Suriname,1977,65.053,363227,11830,America
Suriname,1978,65.314,363818,12569,America
Suriname,1979,65.587,364751,11872,America
Suriname,1980,65.862,365749,10836,America
Suriname,1981,66.128,366770,11515,America
Suriname,1982,66.37,368027,10888,America
Suriname,1983,66.581,369782,10291,America
Suriname,1984,66.758,372398,9935,America
Suriname,1985,66.901,376102,11162,America
Suriname,1986,67.018,381012,10842,America
Suriname,1987,67.119,386974,9949,America
Suriname,1988,67.214,393605,10724,America
Suriname,1989,67.305,400375,11131,America
Suriname,1990,67.393,406890,10625,America
Suriname,1991,67.477,413011,10759,America
Suriname,1992,67.553,418828,10588,America
Suriname,1993,67.619,424455,9690,America
Suriname,1994,67.675,430102,9873,America
Suriname,1995,67.72,435920,9848,America
Suriname,1996,67.75,441896,9839,America
Suriname,1997,67.77,447957,10263,America
Suriname,1998,67.785,454124,10283,America
Suriname,1999,67.807,460419,10054,America
Suriname,2000,67.851,466846,9908,America
Suriname,2001,67.935,473431,10214,America
Suriname,2002,68.071,480132,10502,America
Suriname,2003,68.261,486800,10979,America
Suriname,2004,68.503,493236,11836,America
Suriname,2005,68.788,499294,12225,America
Suriname,2006,69.102,504913,12553,America
Suriname,2007,69.424,510136,13059,America
Suriname,2008,69.739,515066,13470,America
Suriname,2009,70.036,519861,13747,America
Suriname,2010,70.309,524636,14325,America
Suriname,2011,70.559,529419,14942,America
Suriname,2012,70.794,534175,15254,America
Suriname,2013,71.019,538882,15556,America
Swaziland,1964,45.452,382477,2713,Sub-Saharan Africa
Swaziland,1965,45.767,391553,3059,Sub-Saharan Africa
Swaziland,1966,46.123,401184,3112,Sub-Saharan Africa
Swaziland,1967,46.527,411365,3324,Sub-Saharan Africa
Swaziland,1968,46.982,422152,3092,Sub-Saharan Africa
Swaziland,1969,47.491,433598,3142,Sub-Saharan Africa
Swaziland,1970,48.045,445735,3971,Sub-Saharan Africa
Swaziland,1971,48.633,458611,3934,Sub-Saharan Africa
Swaziland,1972,49.238,472236,4302,Sub-Saharan Africa
Swaziland,1973,49.848,486560,4417,Sub-Saharan Africa
Swaziland,1974,50.457,501509,4786,Sub-Saharan Africa
Swaziland,1975,51.067,517024,4827,Sub-Saharan Africa
Swaziland,1976,51.686,533202,4851,Sub-Saharan Africa
Swaziland,1977,52.322,550089,4859,Sub-Saharan Africa
Swaziland,1978,52.977,567534,4842,Sub-Saharan Africa
Swaziland,1979,53.646,585327,4766,Sub-Saharan Africa
Swaziland,1980,54.323,603385,4723,Sub-Saharan Africa
Swaziland,1981,55.002,621346,4894,Sub-Saharan Africa
Swaziland,1982,55.67,639383,5031,Sub-Saharan Africa
Swaziland,1983,56.312,658564,4890,Sub-Saharan Africa
Swaziland,1984,56.914,680341,4821,Sub-Saharan Africa
Swaziland,1985,57.476,705602,4945,Sub-Saharan Africa
Swaziland,1986,58.008,734925,4943,Sub-Saharan Africa
Swaziland,1987,58.504,767579,5171,Sub-Saharan Africa
Swaziland,1988,58.94,801540,4823,Sub-Saharan Africa
Swaziland,1989,59.28,833994,4924,Sub-Saharan Africa
